user_id,date,weekday,is_weekend,avg_login_hour,earliest_login_hour,after_hours_login,failed_logins,login_count,distinct_ips,files_accessed,sensitive_files_accessed,files_downloaded,usb_events,usb_first_time,usb_data_mb,transfer_mb,external_transfer_mb,department
user004,2026-06-24,2,0,9.5,9.5,0,0,1,1,15,0,3,0,0,0.0,50.9,0.0,Engineering
user004,2026-06-25,3,0,9.966666666666667,9.966666666666667,0,0,1,1,13,0,4,0,0,0.0,9.0,0.0,Engineering
user004,2026-06-26,4,0,8.666666666666666,8.666666666666666,0,0,1,1,10,0,3,0,0,0.0,24.5,24.5,Engineering
user004,2026-06-27,5,1,,,0,0,0,0,5,0,2,0,0,0.0,17.5,0.0,Engineering
user004,2026-06-28,6,1,,,0,0,0,0,8,0,6,0,0,0.0,1.0,0.0,Engineering
user004,2026-06-29,0,0,10.866666666666667,10.866666666666667,0,0,1,1,12,0,4,0,0,0.0,62.8,0.0,Engineering
user005,2026-05-01,4,0,10.466666666666667,10.466666666666667,0,0,1,1,12,3,3,0,0,0.0,28.8,28.8,HR
user005,2026-05-02,5,1,,,0,0,0,0,8,2,3,0,0,0.0,63.5,63.5,HR
user005,2026-05-03,6,1,,,0,0,0,0,15,0,7,0,0,0.0,56.6,56.6,HR
user005,2026-05-04,0,0,11.0,11.0,0,0,1,1,15,2,5,0,0,0.0,64.2,64.2,HR
user005,2026-05-05,1,0,10.883333333333333,10.883333333333333,0,0,1,1,21,5,6,0,0,0.0,59.5,0.0,HR
user005,2026-05-06,2,0,11.083333333333334,11.083333333333334,0,0,1,1,4,2,1,0,0,0.0,59.4,0.0,HR
user005,2026-05-07,3,0,10.116666666666667,10.116666666666667,0,0,1,1,18,2,6,0,0,0.0,47.6,47.6,HR
user005,2026-05-08,4,0,9.983333333333333,9.983333333333333,0,0,1,1,6,1,4,0,0,0.0,94.6,0.0,HR
user005,2026-05-09,5,1,,,0,0,0,0,4,2,2,0,0,0.0,63.1,0.0,HR
user005,2026-05-10,6,1,,,0,0,0,0,10,2,6,0,0,0.0,35.3,0.0,HR
user005,2026-05-11,0,0,9.233333333333333,9.233333333333333,0,0,1,1,15,6,6,0,0,0.0,69.7,0.0,HR
user005,2026-05-12,1,0,10.683333333333334,10.683333333333334,0,0,1,1,8,0,2,0,0,0.0,61.3,0.0,HR
user005,2026-05-13,2,0,9.766666666666667,9.766666666666667,0,0,1,1,10,3,0,0,0,0.0,70.0,0.0,HR
user005,2026-05-14,3,0,9.6,9.6,0,0,1,1,11,4,5,0,0,0.0,57.0,0.0,HR
user005,2026-05-15,4,0,10.183333333333334,10.183333333333334,0,0,1,1,11,3,3,0,0,0.0,52.9,0.0,HR
user005,2026-05-16,5,1,,,0,0,0,0,10,3,2,0,0,0.0,56.1,0.0,HR
user005,2026-05-17,6,1,,,0,0,0,0,19,4,7,0,0,0.0,62.5,0.0,HR
user005,2026-05-18,0,0,9.883333333333333,9.883333333333333,0,0,1,1,16,3,6,0,0,0.0,43.6,0.0,HR
user005,2026-05-19,1,0,9.916666666666666,9.916666666666666,0,0,1,1,3,1,0,0,0,0.0,67.9,0.0,HR
user005,2026-05-20,2,0,11.283333333333333,11.283333333333333,0,0,1,1,15,3,2,0,0,0.0,68.3,68.3,HR
user005,2026-05-21,3,0,9.65,9.65,0,0,1,1,12,5,4,0,0,0.0,71.1,0.0,HR
user005,2026-05-22,4,0,9.883333333333333,9.883333333333333,0,0,1,1,16,2,5,0,0,0.0,78.2,78.2,HR
user005,2026-05-23,5,1,,,0,0,0,0,8,1,3,0,0,0.0,85.8,0.0,HR
user005,2026-05-24,6,1,,,0,0,0,0,14,1,2,0,0,0.0,82.5,0.0,HR
user005,2026-05-25,0,0,10.383333333333333,10.383333333333333,0,0,1,1,15,3,7,0,0,0.0,78.5,0.0,HR
user005,2026-05-26,1,0,10.033333333333333,10.033333333333333,0,0,1,1,7,1,3,0,0,0.0,84.9,0.0,HR
user005,2026-05-27,2,0,10.066666666666666,10.066666666666666,0,0,1,1,11,5,1,0,0,0.0,66.3,0.0,HR
user005,2026-05-28,3,0,10.983333333333333,10.983333333333333,0,0,1,1,14,3,3,0,0,0.0,31.1,31.1,HR
user005,2026-05-29,4,0,10.75,10.75,0,0,1,1,12,2,4,0,0,0.0,70.6,0.0,HR
user005,2026-05-30,5,1,,,0,0,0,0,14,6,2,0,0,0.0,54.1,54.1,HR
user005,2026-05-31,6,1,,,0,0,0,0,10,1,3,0,0,0.0,87.9,0.0,HR
user005,2026-06-01,0,0,10.866666666666667,10.866666666666667,0,0,1,1,10,1,1,0,0,0.0,77.7,0.0,HR
user005,2026-06-02,1,0,9.666666666666666,9.666666666666666,0,0,1,1,10,3,6,0,0,0.0,72.7,72.7,HR
user005,2026-06-03,2,0,9.75,9.75,0,0,1,1,7,1,1,0,0,0.0,83.9,0.0,HR
user005,2026-06-04,3,0,10.033333333333333,10.033333333333333,0,0,1,1,14,0,5,0,0,0.0,50.8,0.0,HR
user005,2026-06-05,4,0,10.716666666666667,10.716666666666667,0,0,1,1,14,0,5,0,0,0.0,74.7,0.0,HR
user005,2026-06-06,5,1,,,0,0,0,0,8,2,2,0,0,0.0,67.6,0.0,HR
user005,2026-06-07,6,1,,,0,0,0,0,12,3,5,0,0,0.0,58.8,0.0,HR
user005,2026-06-08,0,0,10.183333333333334,10.183333333333334,0,0,1,1,1,1,0,0,0,0.0,71.3,0.0,HR
user005,2026-06-09,1,0,10.5,10.5,0,0,1,1,10,4,1,0,0,0.0,78.3,0.0,HR
user005,2026-06-10,2,0,9.7,9.7,0,0,1,1,12,1,3,0,0,0.0,83.6,0.0,HR
user005,2026-06-11,3,0,10.333333333333334,10.333333333333334,0,0,1,1,11,6,1,0,0,0.0,53.6,0.0,HR
user005,2026-06-12,4,0,10.166666666666666,10.166666666666666,0,0,1,1,13,6,4,0,0,0.0,62.1,0.0,HR
user005,2026-06-13,5,1,,,0,0,0,0,17,3,3,1,0,10.1,66.4,0.0,HR
user005,2026-06-14,6,1,,,0,0,0,0,10,3,1,0,0,0.0,83.1,0.0,HR
user005,2026-06-15,0,0,9.316666666666666,9.316666666666666,0,0,1,1,15,7,4,0,0,0.0,61.3,0.0,HR
user005,2026-06-16,1,0,11.316666666666666,11.316666666666666,0,0,1,1,13,4,3,0,0,0.0,75.9,0.0,HR
user005,2026-06-17,2,0,9.0,9.0,0,0,1,1,10,2,2,0,0,0.0,49.4,0.0,HR
user005,2026-06-18,3,0,9.916666666666666,9.916666666666666,0,0,1,1,12,3,3,0,0,0.0,72.9,0.0,HR
user005,2026-06-19,4,0,10.383333333333333,10.383333333333333,0,0,1,1,10,4,6,0,0,0.0,29.5,0.0,HR
user005,2026-06-20,5,1,,,0,0,0,0,15,3,6,0,0,0.0,73.6,0.0,HR
user005,2026-06-21,6,1,,,0,0,0,0,12,3,3,0,0,0.0,62.1,0.0,HR
user005,2026-06-22,0,0,10.2,10.2,0,0,1,1,12,2,2,0,0,0.0,61.0,0.0,HR
user005,2026-06-23,1,0,9.883333333333333,9.883333333333333,0,0,1,1,9,0,3,0,0,0.0,85.5,0.0,HR
user005,2026-06-24,2,0,9.083333333333334,9.083333333333334,0,0,1,1,18,7,5,0,0,0.0,85.1,0.0,HR
user005,2026-06-25,3,0,10.733333333333333,10.733333333333333,0,0,1,1,20,7,7,0,0,0.0,67.8,0.0,HR
user005,2026-06-26,4,0,9.466666666666667,9.466666666666667,0,0,1,1,5,2,0,0,0,0.0,51.6,0.0,HR
user005,2026-06-27,5,1,,,0,0,0,0,9,2,3,0,0,0.0,57.3,0.0,HR
user005,2026-06-28,6,1,,,0,0,0,0,12,1,4,0,0,0.0,64.9,0.0,HR
user005,2026-06-29,0,0,9.633333333333333,9.633333333333333,0,0,1,1,6,2,2,0,0,0.0,47.2,0.0,HR
user006,2026-05-01,4,0,10.366666666666667,10.366666666666667,0,0,1,1,18,5,6,0,0,0.0,72.6,0.0,Legal
user006,2026-05-02,5,1,,,0,0,0,0,21,4,6,0,0,0.0,30.8,0.0,Legal
user006,2026-05-03,6,1,,,0,0,0,0,21,8,3,0,0,0.0,45.6,45.6,Legal
user006,2026-05-04,0,0,10.283333333333333,10.283333333333333,0,0,1,1,23,4,8,0,0,0.0,40.3,0.0,Legal
user006,2026-05-05,1,0,10.15,10.15,0,0,1,1,19,5,6,0,0,0.0,40.5,0.0,Legal
user006,2026-05-06,2,0,10.2,10.2,0,0,1,1,10,5,2,0,0,0.0,50.6,50.6,Legal
user006,2026-05-07,3,0,10.6,10.6,0,0,1,1,25,6,8,0,0,0.0,47.6,0.0,Legal
user006,2026-05-08,4,0,9.35,9.35,0,0,1,1,15,5,4,0,0,0.0,84.3,0.0,Legal
user006,2026-05-09,5,1,,,0,0,0,0,21,4,8,0,0,0.0,51.3,51.3,Legal
user006,2026-05-10,6,1,,,0,0,0,0,15,5,4,0,0,0.0,67.3,0.0,Legal
user006,2026-05-11,0,0,9.8,9.8,0,0,1,1,22,5,7,0,0,0.0,55.5,0.0,Legal
user006,2026-05-12,1,0,9.416666666666666,9.416666666666666,0,0,1,1,26,8,8,0,0,0.0,63.9,63.9,Legal
user006,2026-05-13,2,0,10.266666666666667,10.266666666666667,0,0,1,1,11,5,4,0,0,0.0,60.1,60.1,Legal
user006,2026-05-14,3,0,9.933333333333334,9.933333333333334,0,0,1,1,21,5,2,0,0,0.0,59.3,0.0,Legal
user006,2026-05-15,4,0,9.716666666666667,9.716666666666667,0,0,1,1,20,7,2,0,0,0.0,44.7,0.0,Legal
user006,2026-05-16,5,1,,,0,0,0,0,18,8,7,0,0,0.0,44.1,0.0,Legal
user006,2026-05-17,6,1,,,0,0,0,0,24,4,10,0,0,0.0,31.8,0.0,Legal
user006,2026-05-18,0,0,10.766666666666667,10.766666666666667,0,0,1,1,21,3,8,0,0,0.0,38.2,0.0,Legal
user006,2026-05-19,1,0,10.233333333333333,10.233333333333333,0,0,1,1,19,7,5,0,0,0.0,38.9,38.9,Legal
user006,2026-05-20,2,0,9.916666666666666,9.916666666666666,0,0,1,1,24,7,5,0,0,0.0,40.4,0.0,Legal
user006,2026-05-21,3,0,10.05,10.05,0,0,1,1,14,6,3,0,0,0.0,63.3,0.0,Legal
user006,2026-05-22,4,0,9.966666666666667,9.966666666666667,0,0,1,1,15,5,3,0,0,0.0,40.2,0.0,Legal
user006,2026-05-23,5,1,,,0,0,0,0,20,5,3,0,0,0.0,37.0,0.0,Legal
user006,2026-05-24,6,1,,,0,0,0,0,23,2,7,0,0,0.0,53.0,0.0,Legal
user006,2026-05-25,0,0,9.583333333333334,9.583333333333334,0,0,1,1,15,3,1,0,0,0.0,79.5,0.0,Legal
user006,2026-05-26,1,0,11.683333333333334,11.683333333333334,0,0,1,1,28,5,8,0,0,0.0,42.7,0.0,Legal
user006,2026-05-27,2,0,9.85,9.85,0,0,1,1,15,4,8,0,0,0.0,9.9,0.0,Legal
user006,2026-05-28,3,0,11.283333333333333,11.283333333333333,0,0,1,1,19,4,2,0,0,0.0,54.8,0.0,Legal
user006,2026-05-29,4,0,10.133333333333333,10.133333333333333,0,0,1,1,13,3,2,0,0,0.0,80.2,0.0,Legal
user006,2026-05-30,5,1,,,0,0,0,0,18,6,4,0,0,0.0,57.1,0.0,Legal
user006,2026-05-31,6,1,,,0,0,0,0,17,6,8,1,1,20.5,49.2,0.0,Legal
user006,2026-06-01,0,0,9.55,9.55,0,0,1,1,14,3,4,0,0,0.0,52.8,0.0,Legal
user006,2026-06-02,1,0,9.566666666666666,9.566666666666666,0,0,1,1,20,3,6,0,0,0.0,58.1,0.0,Legal
user006,2026-06-03,2,0,9.8,9.8,0,0,1,1,22,4,8,0,0,0.0,46.0,0.0,Legal
user006,2026-06-04,3,0,9.966666666666667,9.966666666666667,0,0,1,1,21,9,6,0,0,0.0,42.5,42.5,Legal
user006,2026-06-05,4,0,9.7,9.7,0,0,1,1,17,4,5,0,0,0.0,46.6,0.0,Legal
user006,2026-06-06,5,1,,,0,0,0,0,20,4,7,0,0,0.0,31.8,0.0,Legal
user006,2026-06-07,6,1,,,0,0,0,0,17,5,2,0,0,0.0,44.5,0.0,Legal
user006,2026-06-08,0,0,10.283333333333333,10.283333333333333,0,0,1,1,22,4,5,0,0,0.0,42.0,0.0,Legal
user006,2026-06-09,1,0,10.05,10.05,0,0,1,1,16,4,4,0,0,0.0,45.9,0.0,Legal
user006,2026-06-10,2,0,9.916666666666666,9.916666666666666,0,0,1,1,17,1,8,0,0,0.0,66.4,0.0,Legal
user006,2026-06-11,3,0,10.35,10.35,0,0,1,1,14,4,5,0,0,0.0,58.5,58.5,Legal
user006,2026-06-12,4,0,10.4,10.4,0,0,1,1,14,4,8,0,0,0.0,31.4,0.0,Legal
user006,2026-06-13,5,1,,,0,0,0,0,19,4,5,0,0,0.0,32.5,0.0,Legal
user006,2026-06-14,6,1,,,0,0,0,0,19,3,10,1,1,19.2,59.0,59.0,Legal
user006,2026-06-15,0,0,10.0,10.0,0,0,1,1,22,7,4,0,0,0.0,76.6,0.0,Legal
user006,2026-06-16,1,0,9.866666666666667,9.866666666666667,0,0,1,1,15,7,1,0,0,0.0,55.8,0.0,Legal
user006,2026-06-17,2,0,10.866666666666667,10.866666666666667,0,0,1,1,18,7,5,0,0,0.0,54.7,0.0,Legal
user006,2026-06-18,3,0,9.4,9.4,0,0,1,1,18,3,5,0,0,0.0,56.1,0.0,Legal
user006,2026-06-19,4,0,10.8,10.8,0,0,1,1,18,4,10,0,0,0.0,63.3,0.0,Legal
user006,2026-06-20,5,1,,,0,0,0,0,19,2,5,0,0,0.0,24.8,0.0,Legal
user006,2026-06-21,6,1,,,0,0,0,0,19,1,5,0,0,0.0,52.3,0.0,Legal
user006,2026-06-22,0,0,10.55,10.55,0,0,1,1,21,4,5,0,0,0.0,65.1,0.0,Legal
user006,2026-06-23,1,0,9.916666666666666,9.916666666666666,0,0,1,1,17,2,6,0,0,0.0,72.2,0.0,Legal
user006,2026-06-24,2,0,9.866666666666667,9.866666666666667,0,0,1,1,17,7,4,0,0,0.0,49.4,0.0,Legal
user006,2026-06-25,3,0,10.583333333333334,10.583333333333334,0,0,1,1,24,7,7,0,0,0.0,20.1,0.0,Legal
user006,2026-06-26,4,0,11.116666666666667,11.116666666666667,0,0,1,1,18,8,5,0,0,0.0,29.4,0.0,Legal
user006,2026-06-27,5,1,,,0,0,0,0,26,4,3,0,0,0.0,80.9,0.0,Legal
user006,2026-06-28,6,1,,,0,0,0,0,19,1,6,0,0,0.0,25.0,0.0,Legal
user006,2026-06-29,0,0,9.983333333333333,9.983333333333333,0,0,1,1,24,5,9,0,0,0.0,30.5,0.0,Legal
user007,2026-05-01,4,0,8.066666666666666,8.066666666666666,0,0,1,1,21,0,12,0,0,0.0,72.9,72.9,IT Ops
user007,2026-05-02,5,1,,,0,0,0,0,15,0,5,0,0,0.0,45.0,45.0,IT Ops
user007,2026-05-03,6,1,,,0,0,0,0,20,0,3,0,0,0.0,52.5,0.0,IT Ops
user007,2026-05-04,0,0,8.0,8.0,0,0,1,1,14,0,3,0,0,0.0,66.2,66.2,IT Ops
user007,2026-05-05,1,0,8.433333333333334,8.433333333333334,0,0,1,1,19,0,7,1,1,37.1,57.5,0.0,IT Ops
user007,2026-05-06,2,0,7.933333333333334,7.933333333333334,0,0,1,1,17,0,5,0,0,0.0,61.5,0.0,IT Ops
user007,2026-05-07,3,0,8.483333333333333,8.483333333333333,0,0,1,1,21,0,6,0,0,0.0,62.1,0.0,IT Ops
user007,2026-05-08,4,0,6.766666666666667,6.766666666666667,0,0,1,1,17,0,9,0,0,0.0,64.2,0.0,IT Ops
user007,2026-05-09,5,1,,,0,0,0,0,10,0,5,0,0,0.0,68.2,68.2,IT Ops
user007,2026-05-10,6,1,,,0,0,0,0,18,0,6,0,0,0.0,72.6,0.0,IT Ops
user007,2026-05-11,0,0,8.616666666666667,8.616666666666667,0,0,1,1,14,0,9,0,0,0.0,68.0,0.0,IT Ops
user007,2026-05-12,1,0,8.783333333333333,8.783333333333333,0,0,1,1,20,0,6,0,0,0.0,61.8,0.0,IT Ops
user007,2026-05-13,2,0,8.883333333333333,8.883333333333333,0,0,1,1,17,0,6,0,0,0.0,77.2,0.0,IT Ops
user007,2026-05-14,3,0,7.383333333333334,7.383333333333334,0,0,1,1,22,0,4,0,0,0.0,63.0,0.0,IT Ops
user007,2026-05-15,4,0,8.3,8.3,0,0,1,1,22,0,6,0,0,0.0,61.0,0.0,IT Ops
user007,2026-05-16,5,1,,,0,0,0,0,19,0,4,0,0,0.0,70.1,0.0,IT Ops
user007,2026-05-17,6,1,,,0,0,0,0,14,0,2,0,0,0.0,81.9,0.0,IT Ops
user007,2026-05-18,0,0,8.15,8.15,0,0,1,1,12,0,4,0,0,0.0,49.6,0.0,IT Ops
user007,2026-05-19,1,0,8.916666666666666,8.916666666666666,0,0,1,1,23,0,6,0,0,0.0,68.7,0.0,IT Ops
user007,2026-05-20,2,0,8.35,8.35,0,0,1,1,20,0,4,0,0,0.0,40.7,0.0,IT Ops
user007,2026-05-21,3,0,7.966666666666667,7.966666666666667,0,0,1,1,17,0,6,0,0,0.0,61.9,0.0,IT Ops
user007,2026-05-22,4,0,7.116666666666666,7.116666666666666,0,0,1,1,11,0,2,0,0,0.0,59.6,0.0,IT Ops
user007,2026-05-23,5,1,,,0,0,0,0,26,0,9,0,0,0.0,66.6,0.0,IT Ops
user007,2026-05-24,6,1,,,0,0,0,0,18,0,3,0,0,0.0,37.1,0.0,IT Ops
user007,2026-05-25,0,0,7.033333333333333,7.033333333333333,0,0,1,1,17,0,5,0,0,0.0,56.1,0.0,IT Ops
user007,2026-05-26,1,0,7.983333333333333,7.983333333333333,0,0,1,1,18,0,3,0,0,0.0,81.1,0.0,IT Ops
user007,2026-05-27,2,0,9.066666666666666,9.066666666666666,0,0,1,1,16,0,7,0,0,0.0,49.4,0.0,IT Ops
user007,2026-05-28,3,0,7.65,7.65,0,0,1,1,18,0,6,1,1,18.3,43.4,0.0,IT Ops
user007,2026-05-29,4,0,8.0,8.0,0,0,1,1,19,0,5,0,0,0.0,87.2,0.0,IT Ops
user007,2026-05-30,5,1,,,0,0,0,0,10,0,3,0,0,0.0,23.7,0.0,IT Ops
user007,2026-05-31,6,1,,,0,0,0,0,20,0,6,0,0,0.0,106.1,0.0,IT Ops
user007,2026-06-01,0,0,8.7,8.7,0,0,1,1,17,0,6,0,0,0.0,51.3,51.3,IT Ops
user007,2026-06-02,1,0,9.05,9.05,0,0,1,1,18,0,7,0,0,0.0,46.3,0.0,IT Ops
user007,2026-06-03,2,0,8.75,8.75,0,0,1,1,23,0,4,0,0,0.0,73.7,0.0,IT Ops
user007,2026-06-04,3,0,8.15,8.15,0,0,1,1,18,0,2,0,0,0.0,49.7,0.0,IT Ops
user007,2026-06-05,4,0,6.95,6.95,0,0,1,1,20,0,7,0,0,0.0,65.8,0.0,IT Ops
user007,2026-06-06,5,1,,,0,0,0,0,23,0,10,0,0,0.0,58.0,0.0,IT Ops
user007,2026-06-07,6,1,,,0,0,0,0,17,0,7,0,0,0.0,61.2,0.0,IT Ops
user007,2026-06-08,0,0,7.116666666666666,7.116666666666666,0,0,1,1,25,0,5,0,0,0.0,39.6,39.6,IT Ops
user007,2026-06-09,1,0,7.1,7.1,0,0,1,1,14,0,3,0,0,0.0,42.0,0.0,IT Ops
user007,2026-06-10,2,0,7.55,7.55,0,0,1,1,14,0,4,0,0,0.0,49.2,49.2,IT Ops
user007,2026-06-11,3,0,8.25,8.25,0,0,1,1,18,0,2,0,0,0.0,89.7,0.0,IT Ops
user007,2026-06-12,4,0,8.916666666666666,8.916666666666666,0,0,1,1,20,0,7,0,0,0.0,42.3,0.0,IT Ops
user007,2026-06-13,5,1,7.7,7.7,0,0,1,1,20,0,10,0,0,0.0,46.9,0.0,IT Ops
user007,2026-06-14,6,1,,,0,0,0,0,15,0,5,0,0,0.0,42.2,0.0,IT Ops
user007,2026-06-15,0,0,7.783333333333333,7.783333333333333,0,0,1,1,22,0,5,0,0,0.0,67.0,67.0,IT Ops
user007,2026-06-16,1,0,7.35,7.35,0,0,1,1,12,0,4,0,0,0.0,46.7,46.7,IT Ops
user007,2026-06-17,2,0,7.116666666666666,7.116666666666666,0,0,1,1,13,0,5,0,0,0.0,47.4,0.0,IT Ops
user007,2026-06-18,3,0,8.233333333333333,8.233333333333333,0,0,1,1,13,0,2,0,0,0.0,42.1,0.0,IT Ops
user007,2026-06-19,4,0,9.083333333333334,9.083333333333334,0,0,1,1,14,0,1,1,1,904.1,59.0,0.0,IT Ops
user007,2026-06-20,5,1,,,0,0,0,0,20,0,7,0,0,0.0,69.5,0.0,IT Ops
user007,2026-06-21,6,1,,,0,0,0,0,14,0,6,0,0,0.0,47.3,0.0,IT Ops
user007,2026-06-22,0,0,7.583333333333333,7.583333333333333,0,0,1,1,16,0,4,0,0,0.0,35.2,0.0,IT Ops
user007,2026-06-23,1,0,7.733333333333333,7.733333333333333,0,0,1,1,14,0,4,0,0,0.0,101.6,101.6,IT Ops
user007,2026-06-24,2,0,6.283333333333333,6.283333333333333,0,0,1,1,17,0,6,0,0,0.0,51.1,0.0,IT Ops
user007,2026-06-25,3,0,7.516666666666667,7.516666666666667,0,0,1,1,17,0,6,0,0,0.0,26.0,0.0,IT Ops
user007,2026-06-26,4,0,7.166666666666667,7.166666666666667,0,0,1,1,14,0,2,0,0,0.0,61.0,0.0,IT Ops
user007,2026-06-27,5,1,,,0,0,0,0,16,0,7,0,0,0.0,80.3,80.3,IT Ops
user007,2026-06-28,6,1,,,0,0,0,0,21,0,9,0,0,0.0,55.7,0.0,IT Ops
user007,2026-06-29,0,0,8.816666666666666,8.816666666666666,0,0,1,1,12,0,3,0,0,0.0,71.6,71.6,IT Ops
user008,2026-05-01,4,0,8.5,8.5,0,0,1,1,24,11,10,0,0,0.0,35.1,0.0,HR
user008,2026-05-02,5,1,,,0,0,0,0,14,3,6,1,1,15.6,24.7,24.7,HR
user008,2026-05-03,6,1,6.0,6.0,0,0,1,1,23,6,10,0,0,0.0,13.9,0.0,HR
user008,2026-05-04,0,0,8.55,8.55,0,0,1,1,15,8,4,0,0,0.0,50.0,0.0,HR
user008,2026-05-05,1,0,8.666666666666666,8.666666666666666,0,0,1,1,21,2,4,0,0,0.0,42.6,42.6,HR
user008,2026-05-06,2,0,8.5,8.5,0,0,1,1,15,2,3,0,0,0.0,46.2,0.0,HR
user008,2026-05-07,3,0,8.483333333333333,8.483333333333333,0,0,1,1,21,5,4,0,0,0.0,63.5,0.0,HR
user008,2026-05-08,4,0,9.316666666666666,9.316666666666666,0,0,1,1,24,7,10,0,0,0.0,48.4,0.0,HR
user008,2026-05-09,5,1,,,0,0,0,0,19,6,5,0,0,0.0,26.6,0.0,HR
user008,2026-05-10,6,1,,,0,0,0,0,17,5,3,0,0,0.0,61.5,0.0,HR
user008,2026-05-11,0,0,8.3,8.3,0,0,1,1,25,4,8,0,0,0.0,31.3,0.0,HR
user008,2026-05-12,1,0,8.166666666666666,8.166666666666666,0,0,1,1,25,8,7,0,0,0.0,30.8,0.0,HR
user008,2026-05-13,2,0,7.066666666666666,7.066666666666666,0,0,1,1,24,4,6,0,0,0.0,29.6,0.0,HR
user008,2026-05-14,3,0,8.333333333333334,8.333333333333334,0,0,1,1,18,1,8,0,0,0.0,37.9,37.9,HR
user008,2026-05-15,4,0,7.716666666666667,7.716666666666667,0,0,1,1,27,4,9,0,0,0.0,29.4,29.4,HR
user008,2026-05-16,5,1,,,0,0,0,0,22,5,6,0,0,0.0,44.4,0.0,HR
user008,2026-05-17,6,1,,,0,0,0,0,20,7,4,0,0,0.0,64.7,64.7,HR
user008,2026-05-18,0,0,8.566666666666666,8.566666666666666,0,0,1,1,19,5,8,0,0,0.0,23.3,0.0,HR
user008,2026-05-19,1,0,8.783333333333333,8.783333333333333,0,0,1,1,18,7,6,0,0,0.0,2.9,0.0,HR
user008,2026-05-20,2,0,8.283333333333333,8.283333333333333,0,0,1,1,16,5,5,0,0,0.0,37.1,0.0,HR
user008,2026-05-21,3,0,6.95,6.95,0,0,1,1,18,4,2,0,0,0.0,21.0,0.0,HR
user008,2026-05-22,4,0,7.516666666666667,7.516666666666667,0,0,1,1,12,5,4,0,0,0.0,63.1,0.0,HR
user008,2026-05-23,5,1,,,0,0,0,0,22,3,7,0,0,0.0,37.0,0.0,HR
user008,2026-05-24,6,1,,,0,0,0,0,23,0,8,0,0,0.0,62.6,62.6,HR
user008,2026-05-25,0,0,6.366666666666666,6.366666666666666,0,0,1,1,20,1,6,0,0,0.0,42.0,0.0,HR
user008,2026-05-26,1,0,7.2,7.2,0,0,1,1,25,8,3,0,0,0.0,17.3,0.0,HR
user008,2026-05-27,2,0,7.1,7.1,0,0,1,1,20,4,9,0,0,0.0,49.1,0.0,HR
user008,2026-05-28,3,0,8.616666666666667,8.616666666666667,0,0,1,1,14,2,5,0,0,0.0,33.7,0.0,HR
user008,2026-05-29,4,0,8.166666666666666,8.166666666666666,0,0,1,1,18,8,3,0,0,0.0,45.8,0.0,HR
user008,2026-05-30,5,1,,,0,0,0,0,24,5,9,0,0,0.0,32.0,0.0,HR
user008,2026-05-31,6,1,,,0,0,0,0,18,4,6,0,0,0.0,35.6,0.0,HR
user008,2026-06-01,0,0,9.383333333333333,9.383333333333333,0,0,1,1,23,8,9,0,0,0.0,32.5,0.0,HR
user008,2026-06-02,1,0,8.616666666666667,8.616666666666667,0,0,1,1,15,3,3,0,0,0.0,36.4,0.0,HR
user008,2026-06-03,2,0,7.766666666666667,7.766666666666667,0,0,1,1,24,5,8,0,0,0.0,57.9,57.9,HR
user008,2026-06-04,3,0,8.283333333333333,8.283333333333333,0,0,1,1,15,1,2,0,0,0.0,17.4,0.0,HR
user008,2026-06-05,4,0,7.233333333333333,7.233333333333333,0,0,1,1,23,5,7,0,0,0.0,34.6,0.0,HR
user008,2026-06-06,5,1,,,0,0,0,0,13,1,3,0,0,0.0,44.5,0.0,HR
user008,2026-06-07,6,1,10.166666666666666,10.166666666666666,0,0,1,1,20,5,4,1,1,35.0,37.4,0.0,HR
user008,2026-06-08,0,0,8.866666666666667,8.866666666666667,0,0,1,1,20,3,3,0,0,0.0,53.2,0.0,HR
user008,2026-06-09,1,0,7.9,7.9,0,0,1,1,18,7,5,0,0,0.0,39.7,0.0,HR
user008,2026-06-10,2,0,8.283333333333333,8.283333333333333,0,0,1,1,16,5,6,0,0,0.0,54.3,0.0,HR
user008,2026-06-11,3,0,8.2,8.2,0,0,1,1,17,3,3,0,0,0.0,32.1,0.0,HR
user008,2026-06-12,4,0,7.316666666666666,7.316666666666666,0,0,1,1,16,9,1,0,0,0.0,39.2,0.0,HR
user008,2026-06-13,5,1,,,0,0,0,0,19,7,5,0,0,0.0,27.4,0.0,HR
user008,2026-06-14,6,1,,,0,0,0,0,18,4,7,0,0,0.0,24.3,24.3,HR
user008,2026-06-15,0,0,8.483333333333333,8.483333333333333,0,0,1,1,24,4,7,0,0,0.0,71.4,0.0,HR
user008,2026-06-16,1,0,9.116666666666667,9.116666666666667,0,0,1,1,30,11,10,0,0,0.0,47.5,0.0,HR
user008,2026-06-17,2,0,7.283333333333333,7.283333333333333,0,0,1,1,13,3,2,0,0,0.0,10.5,0.0,HR
user008,2026-06-18,3,0,8.25,8.25,0,0,1,1,22,22,8,0,0,0.0,40.6,0.0,HR
user008,2026-06-19,4,0,8.916666666666666,8.916666666666666,0,0,1,1,21,7,6,0,0,0.0,55.6,0.0,HR
user008,2026-06-20,5,1,,,0,0,0,0,17,3,6,0,0,0.0,28.6,0.0,HR
user008,2026-06-21,6,1,,,0,0,0,0,20,7,4,0,0,0.0,32.6,0.0,HR
